"","PROBEID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","GENENAME"
"2008","227207_x_at",1.15582586380083,7.75359070237811,4.21580636200796,0.000292084964987575,0.00728214567291185,0.27019004011579,NA,NA
"2423","238058_at",1.47798655202151,8.0561572533376,4.21468566675577,0.000292925867225623,0.00729978203763032,0.267447407580826,NA,NA
"205","1561631_at",1.85759560439061,5.106557599516,4.21303906322205,0.000294165741816728,0.00732734028876063,0.263417910980003,NA,NA
"2069","228775_at",-1.33704131588482,8.09231994409968,-4.21218823815746,0.000294808444335567,0.00733332652140451,0.261335888421693,NA,NA
"2305","235125_x_at",1.02481727918223,9.37076215162456,4.21220750272439,0.000294793876709491,0.00733332652140451,0.2613830294303,NA,NA
"2371","236524_at",1.99525499448083,6.5396483946489,4.21249640585689,0.000294575497462046,0.00733332652140451,0.262089987934086,NA,NA
"791","207071_s_at",-0.980423267922976,8.4943886599322,-4.21166025549167,0.000295207976622306,0.00733992547604573,0.260043908876829,"ACO1","aconitase 1"
"487","201702_s_at",2.10057700541962,6.33484983788405,4.21065023873047,0.000295973769707886,0.00735053552559394,0.257572444843073,"PPP1R10","protein phosphatase 1 regulatory subunit 10"
"1041","210943_s_at",1.36872222283924,7.60692725356146,4.21056560434978,0.000296038028849709,0.00735053552559394,0.257365351936373,"LYST","lysosomal trafficking regulator"
"1381","215020_at",-2.35606290878881,5.72971035642013,-4.2106843245665,0.000295947893752297,0.00735053552559394,0.257655850046722,"NRXN3","neurexin 3"
"238","1564794_at",2.48815449132323,4.37977723762407,4.20947376503764,0.000296868257196527,0.0073644609628948,0.254693765308027,NA,NA
"288","1570210_x_at",1.55715499638673,7.36330998343629,4.20958529093034,0.000296783347652903,0.0073644609628948,0.25496665031805,NA,NA
"579","202594_at",-1.21924647755203,9.17583916010935,-4.20799612019846,0.000297995532222766,0.00738907289082981,0.25107830685107,"LEPROTL1","leptin receptor overlapping transcript like 1"
"2732","244055_at",2.15987374510826,5.19907856378628,4.20772250487439,0.000298204735446747,0.00739090839100221,0.25040885095449,NA,NA
"996","209908_s_at",2.56401421448743,3.69908402089247,4.20736318569051,0.000298479688372967,0.00739437107466787,0.249529711638848,"TGFB2","transforming growth factor beta 2"
"530","202082_s_at",1.31408705945951,7.45755019267996,4.20666524418197,0.000299014476318813,0.00740426471591082,0.247822099597497,"SEC14L1","SEC14 like lipid binding 1"
"111","1557236_at",1.98817007622731,3.6855066027217,4.20611688887824,0.000299435313126425,0.00740685513430778,0.2464804971865,NA,NA
"127","1557895_at",2.36121627192021,5.27089470769178,4.20589653291404,0.000299604591501342,0.00740685513430778,0.245941382198943,NA,NA
"1699","222387_s_at",1.93605940183089,5.96674026006285,4.20620436294299,0.00029936814151428,0.00740685513430778,0.246694509115232,NA,NA
"2267","233816_at",1.87228862865248,7.951028784997,4.20582316982869,0.000299660970408575,0.00740685513430778,0.245761895528705,NA,NA
"4","1552377_s_at",2.03385913095311,5.41109470897382,4.20456532417929,0.000300629254118362,0.00741506659902677,0.242684573333172,NA,NA
"230","1564190_x_at",1.1473000159617,7.67896262935194,4.20460867153287,0.000300595833909594,0.00741506659902677,0.242790620724784,NA,NA
"234","1564358_at",2.44956311456184,6.68211685093237,4.20415922626844,0.000300942529185924,0.00741506659902677,0.241691079640457,NA,NA
"1091","211666_x_at",-2.8103864386078,8.80949609113262,-4.20423385020605,0.000300884937938835,0.00741506659902677,0.241873641594281,"RPL3","ribosomal protein L3"
"1969","226583_at",-0.965336607407059,9.81640128384636,-4.20491470711942,0.000300359989631772,0.00741506659902677,0.243539327386728,NA,NA
"2573","241268_x_at",1.71340674013671,7.36866693890928,4.2043774238617,0.000300774165314081,0.00741506659902677,0.242224885138215,NA,NA
"2602","242046_at",2.30107740254998,3.72675514153082,4.20422406883767,0.00030089248611603,0.00741506659902677,0.241849712174491,NA,NA
